CrimeDateTime,date,year,month,day,crimecode,description,Latitude,Longitude,Latitude_rad,Longitude_rad,Neighborhood,IsBlack,IsWhite
2014-09-09 14:15:00,2014-09-09,2014,9,9,4D,AGG. ASSAULT,39.3598148986342,-76.5574497569097,0.6869583629566849,-1.336179565188207,WESTFIELD,False,True
2014-09-09 16:30:00,2014-09-09,2014,9,9,4D,AGG. ASSAULT,39.3652253941686,-76.5800557489651,0.6870527939179246,-1.336574114180253,LOCH RAVEN,True,False
2014-09-09 23:16:00,2014-09-09,2014,9,9,4C,AGG. ASSAULT,39.3214548061878,-76.6239354716396,0.686288853042126,-1.3373399598157851,REMINGTON,False,True
2014-09-10 07:40:00,2014-09-10,2014,9,10,4C,AGG. ASSAULT,39.3004962442615,-76.5989559442545,0.6859230571300289,-1.336903984817323,GAY STREET,True,False
2014-09-10 18:00:00,2014-09-10,2014,9,10,4C,AGG. ASSAULT,39.2831742414979,-76.6327942450381,0.6856207311487645,-1.337494574579277,WASHINGTON VILLAGE/PIGTOWN,True,False
2014-09-10 19:19:00,2014-09-10,2014,9,10,4C,AGG. ASSAULT,39.2891031765035,-76.6411628558871,0.685724210585749,-1.3376406343924103,FRANKLIN SQUARE,True,False
2014-09-10 20:20:00,2014-09-10,2014,9,10,4C,AGG. ASSAULT,39.2851497533971,-76.6437664717715,0.6856552103358178,-1.33768607606205,NEW SOUTHWEST/MOUNT CLARE,True,False
2014-09-10 20:20:00,2014-09-10,2014,9,10,4C,AGG. ASSAULT,39.2851497533971,-76.6437664717715,0.6856552103358178,-1.33768607606205,NEW SOUTHWEST/MOUNT CLARE,True,False
2014-09-12 00:20:00,2014-09-12,2014,9,12,4A,AGG. ASSAULT,39.2964236433062,-76.6867403,0.6858519768342389,-1.338436110856824,ROGNEL HEIGHTS,True,False
2014-09-12 03:30:00,2014-09-12,2014,9,12,4D,AGG. ASSAULT,39.3448375716917,-76.661135135748,0.6866969592883907,-1.3379892164351126,CYLBURN,True,False
2014-09-12 09:05:00,2014-09-12,2014,9,12,4B,AGG. ASSAULT,39.2677787065908,-76.6740460768855,0.6853520283745299,-1.3382145548674933,VIOLETVILLE,False,True
2014-09-12 11:43:00,2014-09-12,2014,9,12,4C,AGG. ASSAULT,39.3354042359954,-76.6635734086664,0.6865323165210443,-1.338031772325601,CENTRAL PARK HEIGHTS,True,False
2014-09-12 12:08:00,2014-09-12,2014,9,12,4B,AGG. ASSAULT,39.2924294698805,-76.6126096478574,0.6857822653570649,-1.3371422869002851,DOWNTOWN,False,True
2014-09-12 18:03:00,2014-09-12,2014,9,12,4C,AGG. ASSAULT,39.3081181438155,-76.6694754388492,0.6860560843725024,-1.338134782184843,NORTHWEST COMMUNITY ACTION,True,False
2014-09-12 23:27:00,2014-09-12,2014,9,12,4A,AGG. ASSAULT,39.2732574389946,-76.6984322055561,0.6854476502938118,-1.3386401731046105,BEECHFIELD,True,False
2014-09-12 23:59:00,2014-09-12,2014,9,12,4A,AGG. ASSAULT,39.3356390614636,-76.6599986084816,0.686536414998632,-1.3379693802922754,GREENSPRING,True,False
2014-09-13 00:25:00,2014-09-13,2014,9,13,4B,AGG. ASSAULT,39.3101489004842,-76.6451166915161,0.686091527762678,-1.337709641842219,PENN NORTH,True,False
2014-09-13 00:25:00,2014-09-13,2014,9,13,4B,AGG. ASSAULT,39.3101489004842,-76.6451166915161,0.686091527762678,-1.337709641842219,PENN NORTH,True,False
2014-09-13 04:00:00,2014-09-13,2014,9,13,4A,AGG. ASSAULT,39.3331704443615,-76.673285616285,0.6864933295022293,-1.3382012823261829,ASHBURTON,True,False
2014-09-13 11:30:00,2014-09-13,2014,9,13,4A,AGG. ASSAULT,39.3354664013401,-76.6736191668452,0.68653340151099,-1.3382071038816803,ASHBURTON,True,False
2014-09-13 20:41:00,2014-09-13,2014,9,13,4A,AGG. ASSAULT,39.3154303193745,-76.6070434345483,0.6861837059114908,-1.337045138151173,EAST BALTIMORE MIDWAY,True,False
2014-09-14 14:32:00,2014-09-14,2014,9,14,4D,AGG. ASSAULT,39.2610620636987,-76.6368589095035,0.685234800841382,-1.3375655163571871,WESTPORT,True,False
2014-09-15 05:15:00,2014-09-15,2014,9,15,4B,AGG. ASSAULT,39.30374979761,-76.6444022884828,0.6859798423483495,-1.3376971731571017,SANDTOWN-WINCHESTER,True,False
2014-09-15 14:35:00,2014-09-15,2014,9,15,4C,AGG. ASSAULT,39.3472008011361,-76.6676371699754,0.6867382054231754,-1.338102698340458,CYLBURN,True,False
2014-09-15 20:45:00,2014-09-15,2014,9,15,4C,AGG. ASSAULT,39.2833083492306,-76.5774731845207,0.6856230717702525,-1.3365290399275531,CANTON,False,True
2014-09-15 21:00:00,2014-09-15,2014,9,15,4A,AGG. ASSAULT,39.3403706316624,-76.6394204682809,0.6866189964773903,-1.3376102239918362,MEDFIELD,False,True
2014-09-16 00:25:00,2014-09-16,2014,9,16,4B,AGG. ASSAULT,39.2895794416017,-76.6150749467734,0.6857325229798249,-1.3371853144834152,DOWNTOWN,False,True
2014-09-16 16:00:00,2014-09-16,2014,9,16,4C,AGG. ASSAULT,39.2329868570505,-76.6004269235762,0.6847447960471931,-1.3369296582497154,BROOKLYN,False,True
2014-09-16 20:50:00,2014-09-16,2014,9,16,4C,AGG. ASSAULT,39.2981582963352,-76.6336711183528,0.6858822522409748,-1.3375098789057414,UPTON,True,False
2014-09-17 16:35:00,2014-09-17,2014,9,17,4C,AGG. ASSAULT,39.292518402133,-76.6356880983074,0.6857838175176821,-1.337545081846896,POPPLETON,True,False
2014-09-17 18:40:00,2014-09-17,2014,9,17,4A,AGG. ASSAULT,39.3119581726997,-76.6092041297725,0.6861231055199033,-1.3370828493969673,EAST BALTIMORE MIDWAY,True,False
2014-09-17 21:00:00,2014-09-17,2014,9,17,4C,AGG. ASSAULT,39.2875174889052,-76.6518620859902,0.6856965351162506,-1.3378273711851378,BOYD-BOOTH,True,False
2014-09-17 22:00:00,2014-09-17,2014,9,17,4C,AGG. ASSAULT,39.2784356589159,-76.7018436417885,0.6855380272808309,-1.3386997138990877,BEECHFIELD,True,False
2014-09-18 07:00:00,2014-09-18,2014,9,18,4B,AGG. ASSAULT,39.313101011932,-76.6168872053516,0.6861430518273279,-1.3372169443625024,CHARLES NORTH,True,False
2014-09-18 13:30:00,2014-09-18,2014,9,18,4B,AGG. ASSAULT,39.3499484127808,-76.6742313682434,0.6867861602929416,-1.338217788811764,PIMLICO GOOD NEIGHBORS,True,False
2014-09-18 15:00:00,2014-09-18,2014,9,18,4B,AGG. ASSAULT,39.3107169428002,-76.6387920892748,0.6861014419713829,-1.3375992567092292,PENN NORTH,True,False
2014-09-18 16:30:00,2014-09-18,2014,9,18,4C,AGG. ASSAULT,39.2937190146389,-76.6870094022952,0.6858047721589507,-1.3384408075779,ROGNEL HEIGHTS,True,False
2014-09-18 17:05:00,2014-09-18,2014,9,18,4C,AGG. ASSAULT,39.2438564984466,-76.6309447541371,0.684934507078066,-1.337462294873569,CHERRY HILL,True,False
2014-09-18 17:05:00,2014-09-18,2014,9,18,4C,AGG. ASSAULT,39.2438564984466,-76.6309447541371,0.684934507078066,-1.337462294873569,CHERRY HILL,True,False
2014-09-18 17:35:00,2014-09-18,2014,9,18,4C,AGG. ASSAULT,39.2883559748145,-76.6464728381448,0.6857111694560994,-1.3377333110660297,FRANKLIN SQUARE,True,False
2014-09-18 18:33:00,2014-09-18,2014,9,18,4B,AGG. ASSAULT,39.3012255537999,-76.5792586241417,0.6859357859827402,-1.3365602017275355,MADISON-EASTEND,True,False
2014-09-18 22:42:00,2014-09-18,2014,9,18,4A,AGG. ASSAULT,39.2979338522022,-76.6239264459443,0.685878334951867,-1.337339802287685,SETON HILL,True,False
2014-09-19 19:47:00,2014-09-19,2014,9,19,4C,AGG. ASSAULT,39.3075335385262,-76.5505590330558,0.6860458810853796,-1.3360592993691105,ARMISTEAD GARDENS,False,True
2014-09-19 19:47:00,2014-09-19,2014,9,19,4C,AGG. ASSAULT,39.3075335385262,-76.5505590330558,0.6860458810853796,-1.3360592993691105,ARMISTEAD GARDENS,False,True
2014-09-19 20:00:00,2014-09-19,2014,9,19,4A,AGG. ASSAULT,39.3106744558888,-76.5605251012241,0.68610070043489,-1.3362332400721255,ORCHARD RIDGE,True,False
2014-09-19 22:30:00,2014-09-19,2014,9,19,4B,AGG. ASSAULT,39.280891410325,-76.6457015907519,0.6855808882285301,-1.337719850259676,CARROLLTON RIDGE,True,False
2014-09-19 22:45:00,2014-09-19,2014,9,19,4C,AGG. ASSAULT,39.244127865871,-76.6313869035504,0.6849392433331046,-1.337470011836617,CHERRY HILL,True,False
2014-09-20 01:22:00,2014-09-20,2014,9,20,4C,AGG. ASSAULT,39.2869884114002,-76.6061546557006,0.6856873009717901,-1.3370296260339587,INNER HARBOR,False,True
2014-09-20 01:22:00,2014-09-20,2014,9,20,4C,AGG. ASSAULT,39.2869884114002,-76.6061546557006,0.6856873009717901,-1.3370296260339587,INNER HARBOR,False,True
2014-09-20 03:14:00,2014-09-20,2014,9,20,4C,AGG. ASSAULT,39.2934418490301,-76.6020347541787,0.6857999347065039,-1.3369577201875436,PLEASANT VIEW GARDENS,True,False
2014-09-20 12:22:00,2014-09-20,2014,9,20,4C,AGG. ASSAULT,39.3149740696094,-76.631194840222,0.6861757428508783,-1.3374666596991638,RESERVOIR HILL,True,False
2014-09-20 20:31:00,2014-09-20,2014,9,20,4D,AGG. ASSAULT,39.2894597901641,-76.6051243753058,0.685730434668284,-1.3370116442488509,JONESTOWN,True,False
2014-09-20 22:51:00,2014-09-20,2014,9,20,4A,AGG. ASSAULT,39.2955928910232,-76.6372935615056,0.6858374774716322,-1.3375731024657245,HARLEM PARK,True,False
2014-09-21 01:00:00,2014-09-21,2014,9,21,4A,AGG. ASSAULT,39.2984896079045,-76.5750009158837,0.685888034718709,-1.336485890699844,ELLWOOD PARK/MONUMENT,True,False
2014-09-21 02:25:00,2014-09-21,2014,9,21,4C,AGG. ASSAULT,39.3185157221093,-76.6109369860507,0.686237556347963,-1.337113093444486,HARWOOD,True,False
2014-09-21 16:57:00,2014-09-21,2014,9,21,4B,AGG. ASSAULT,39.2939989954506,-76.6456474793953,0.6858096587459573,-1.3377189058383403,HARLEM PARK,True,False
2014-09-21 17:45:00,2014-09-21,2014,9,21,4B,AGG. ASSAULT,39.2507702229825,-76.6328566671927,0.6850551743347936,-1.337495664051401,CHERRY HILL,True,False
2014-09-21 21:17:00,2014-09-21,2014,9,21,4A,AGG. ASSAULT,39.3518739027353,-76.548944984012,0.6868197664323618,-1.3360311288990074,GLENHAM-BELHAR,True,False
2014-09-22 03:00:00,2014-09-22,2014,9,22,4B,AGG. ASSAULT,39.3524015012272,-76.5802257544252,0.686828974763174,-1.3365770813352782,PERRING LOCH,True,False
2014-09-22 13:23:00,2014-09-22,2014,9,22,4A,AGG. ASSAULT,39.3408242544316,-76.6726089341862,0.6866269136882749,-1.3381894719955696,CENTRAL PARK HEIGHTS,True,False
2014-09-23 02:27:00,2014-09-23,2014,9,23,4B,AGG. ASSAULT,39.3558548177405,-76.7042562202606,0.6868892465064446,-1.3387418213368885,REISTERSTOWN STATION,True,False
2014-09-23 11:21:00,2014-09-23,2014,9,23,4B,AGG. ASSAULT,39.3052263178849,-76.6512849255324,0.6860056124886189,-1.3378172978348368,EASTERWOOD,True,False
2014-09-23 12:00:00,2014-09-23,2014,9,23,4D,AGG. ASSAULT,39.2503794723504,-76.6234613150483,0.6850483544497091,-1.337331684222097,CHERRY HILL,True,False
2014-09-23 20:30:00,2014-09-23,2014,9,23,4D,AGG. ASSAULT,39.3156292545352,-76.6495900966556,0.686187177985043,-1.337787717490679,MONDAWMIN,True,False
2014-09-24 19:16:00,2014-09-24,2014,9,24,4C,AGG. ASSAULT,39.2778312763841,-76.6176976003123,0.6855274788157094,-1.337231088422808,SHARP-LEADENHALL,True,False
2014-09-24 22:00:00,2014-09-24,2014,9,24,4D,AGG. ASSAULT,39.3070711955681,-76.6453021132345,0.6860378116784873,-1.3377128780617096,SANDTOWN-WINCHESTER,True,False
2014-09-24 23:30:00,2014-09-24,2014,9,24,4B,AGG. ASSAULT,39.2809691205468,-76.6285300516176,0.6855822445277631,-1.3374201503641476,WASHINGTON VILLAGE/PIGTOWN,True,False
2014-09-25 10:25:00,2014-09-25,2014,9,25,4C,AGG. ASSAULT,39.2969759644796,-76.6647187751613,0.6858616166572433,-1.3380517627420792,MOSHER,True,False
2014-09-25 10:35:00,2014-09-25,2014,9,25,4C,AGG. ASSAULT,39.3100403800186,-76.6609825887536,0.6860896337232475,-1.3379865539877964,MONDAWMIN,True,False
2014-09-25 13:10:00,2014-09-25,2014,9,25,4C,AGG. ASSAULT,39.3665632231915,-76.561040266554,0.687076143439203,-1.3362422314033244,HAMILTON HILLS,True,False
2014-09-25 21:30:00,2014-09-25,2014,9,25,4B,AGG. ASSAULT,39.2928470493541,-76.5692477420222,0.6857895534937679,-1.3363854788735212,BALTIMORE HIGHLANDS,False,False
2014-09-26 01:40:00,2014-09-26,2014,9,26,4B,AGG. ASSAULT,39.3185861407062,-76.6195736721196,0.6862387853843337,-1.3372638320528494,CHARLES VILLAGE,False,True
2014-09-26 03:30:00,2014-09-26,2014,9,26,4C,AGG. ASSAULT,39.2329651710144,-76.5971483376932,0.6847444175544615,-1.3368724361312476,BROOKLYN,False,True
2014-09-26 11:05:00,2014-09-26,2014,9,26,4C,AGG. ASSAULT,39.3119051338248,-76.6763138910985,0.6861221798169048,-1.3382541356923336,MOUNT HOLLY,True,False
2014-09-26 13:29:00,2014-09-26,2014,9,26,4C,AGG. ASSAULT,39.3178957324425,-76.607706580512,0.6862267354869491,-1.3370567122316608,EAST BALTIMORE MIDWAY,True,False
2014-09-26 13:29:00,2014-09-26,2014,9,26,4C,AGG. ASSAULT,39.3178957324425,-76.607706580512,0.6862267354869491,-1.3370567122316608,EAST BALTIMORE MIDWAY,True,False
2014-09-26 14:39:00,2014-09-26,2014,9,26,4B,AGG. ASSAULT,39.2998567851983,-76.5782890676887,0.6859118964639442,-1.3365432797751466,MADISON-EASTEND,True,False
2014-09-26 17:26:00,2014-09-26,2014,9,26,4C,AGG. ASSAULT,39.3568091441467,-76.704063424714,0.6869059026443716,-1.3387384564198168,REISTERSTOWN STATION,True,False
2014-09-27 01:00:00,2014-09-27,2014,9,27,4B,AGG. ASSAULT,39.2907074800511,-76.6300723619785,0.685752210964856,-1.3374470687580329,POPPLETON,True,False
2014-09-27 03:36:00,2014-09-27,2014,9,27,4B,AGG. ASSAULT,39.2876750562062,-76.5671511518546,0.6856992851844464,-1.3363488864720316,HIGHLANDTOWN,False,True
2014-09-27 18:52:00,2014-09-27,2014,9,27,4D,AGG. ASSAULT,39.3180992786071,-76.6529803859462,0.6862302880377011,-1.3378468892013948,MONDAWMIN,True,False
2014-09-28 11:00:00,2014-09-28,2014,9,28,4C,AGG. ASSAULT,39.3641877901553,-76.6098791855497,0.6870346843115607,-1.3370946313429142,CHINQUAPIN PARK,True,False
2014-09-28 18:50:00,2014-09-28,2014,9,28,4C,AGG. ASSAULT,39.3028182892461,-76.6539555754664,0.6859635844603894,-1.3378639094693534,BRIDGEVIEW/GREENLAWN,True,False
2014-09-28 19:00:00,2014-09-28,2014,9,28,4C,AGG. ASSAULT,39.3261223163278,-76.5871469247434,0.686370316461939,-1.336697878545422,COLDSTREAM HOMESTEAD MONTEBELLO,True,False
2014-09-29 01:10:00,2014-09-29,2014,9,29,4B,AGG. ASSAULT,39.2851023126621,-76.5874508854357,0.6856543823387924,-1.3367031836602994,FELLS POINT,False,True
2014-09-29 09:30:00,2014-09-29,2014,9,29,4A,AGG. ASSAULT,39.3050234786127,-76.6670567718441,0.6860020722754667,-1.3380925684820946,ROSEMONT,True,False
2014-09-29 15:59:00,2014-09-29,2014,9,29,4D,AGG. ASSAULT,39.3309011059432,-76.634002627426,0.6864537220749879,-1.337515664830569,HAMPDEN,False,True
2014-09-29 16:30:00,2014-09-29,2014,9,29,4C,AGG. ASSAULT,39.3059032415299,-76.7068995902855,0.6860174270350087,-1.3387879568471714,FRANKLINTOWN,True,False
2014-09-29 19:00:00,2014-09-29,2014,9,29,4C,AGG. ASSAULT,39.2367263397068,-76.6019288053334,0.6848100623318667,-1.3369558710313545,BROOKLYN,False,True
2014-09-29 20:00:00,2014-09-29,2014,9,29,4B,AGG. ASSAULT,39.3538629707586,-76.6620473671964,0.6868544822184145,-1.3380051378774274,LEVINDALE,True,False
2014-09-29 20:30:00,2014-09-29,2014,9,29,4C,AGG. ASSAULT,39.2648933248948,-76.6497367741728,0.6853016689637579,-1.3377902774962926,MORRELL PARK,False,True
2014-09-29 21:45:00,2014-09-29,2014,9,29,4B,AGG. ASSAULT,39.3399853903346,-76.5690718359109,0.6866122727478053,-1.3363824087327043,BEVERLY HILLS,False,True
2014-09-29 23:40:00,2014-09-29,2014,9,29,4B,AGG. ASSAULT,39.2336689654141,-76.6003133590401,0.6847567010839932,-1.3369276761746471,BROOKLYN,False,True
2014-09-30 00:00:00,2014-09-30,2014,9,30,4B,AGG. ASSAULT,39.2928397066645,-76.6762864512951,0.6857894253396585,-1.338253656777418,ALLENDALE,True,False
2014-09-30 01:50:00,2014-09-30,2014,9,30,4B,AGG. ASSAULT,39.3165240364229,-76.5434818051885,0.6862027948750705,-1.3359357784409125,FRANKFORD,True,False
2014-09-30 12:30:00,2014-09-30,2014,9,30,4C,AGG. ASSAULT,39.2884095519419,-76.6727009624079,0.6857121045533764,-1.3381910781910429,SAINT JOSEPHS,True,False
2014-09-30 13:00:00,2014-09-30,2014,9,30,4A,AGG. ASSAULT,39.2945186646943,-76.6649971359289,0.6858187286852813,-1.338056621053982,FRANKLINTOWN ROAD,True,False
2014-09-30 13:15:00,2014-09-30,2014,9,30,4B,AGG. ASSAULT,39.2977165656641,-76.6459525929245,0.685874542586357,-1.3377242310740176,HARLEM PARK,True,False
2014-09-30 17:00:00,2014-09-30,2014,9,30,4C,AGG. ASSAULT,39.362522898299,-76.7006068821374,0.6870056264669786,-1.3386781283711198,FALLSTAFF,True,False
2014-09-30 19:31:00,2014-09-30,2014,9,30,4B,AGG. ASSAULT,39.3336125653946,-76.660724087881,0.6865010459699492,-1.33798204229645,GREENSPRING,True,False
2014-09-30 20:50:00,2014-09-30,2014,9,30,4B,AGG. ASSAULT,39.2872922469566,-76.6526813048237,0.6856926039026339,-1.3378416692510768,BOYD-BOOTH,True,False
2014-10-01 17:10:00,2014-10-01,2014,10,1,4A,AGG. ASSAULT,39.2890346486743,-76.5970811203678,0.6857230145495001,-1.3368712629676052,PERKINS HOMES,True,False
2014-10-01 18:00:00,2014-10-01,2014,10,1,4D,AGG. ASSAULT,39.2881707160226,-76.6238787682264,0.6857079360802124,-1.3373389701545275,UNIVERSITY OF MARYLAND,False,True
2014-10-01 21:38:00,2014-10-01,2014,10,1,4A,AGG. ASSAULT,39.3150594636871,-76.5956732155864,0.686177233258696,-1.3368466903936151,DARLEY PARK,True,False
2014-10-02 00:35:00,2014-10-02,2014,10,2,4C,AGG. ASSAULT,39.3065336811319,-76.580925836099,0.6860284302817986,-1.336589300065519,BEREA,True,False
2014-10-02 04:09:00,2014-10-02,2014,10,2,4B,AGG. ASSAULT,39.2924398117988,-76.5673940605408,0.6857824458575902,-1.3363531260283876,BALTIMORE HIGHLANDS,False,False
2014-10-02 16:07:00,2014-10-02,2014,10,2,4D,AGG. ASSAULT,39.2917737596567,-76.6499359221369,0.6857708210547205,-1.337793753283965,PENROSE/FAYETTE STREET OUTREACH,True,False
2014-10-02 16:50:00,2014-10-02,2014,10,2,4C,AGG. ASSAULT,39.2828851728244,-76.6357094303675,0.6856156859486475,-1.337545454161581,WASHINGTON VILLAGE/PIGTOWN,True,False
2014-10-02 23:10:00,2014-10-02,2014,10,2,4C,AGG. ASSAULT,39.2946242867867,-76.5968452173206,0.6858205721385565,-1.336867145682716,DUNBAR-BROADWAY,True,False
2014-10-03 00:13:00,2014-10-03,2014,10,3,4A,AGG. ASSAULT,39.2860428831698,-76.6290817226763,0.685670798390999,-1.3374297788405098,HOLLINS MARKET,True,False
2014-10-03 20:18:00,2014-10-03,2014,10,3,4C,AGG. ASSAULT,39.294333300401,-76.6372277157267,0.6858154934680475,-1.3375719532400838,HARLEM PARK,True,False
2014-10-03 23:00:00,2014-10-03,2014,10,3,4C,AGG. ASSAULT,39.2892663174729,-76.5656200895958,0.6857270579328099,-1.3363221643945624,HIGHLANDTOWN,False,True
2014-10-04 00:45:00,2014-10-04,2014,10,4,4B,AGG. ASSAULT,39.3390268283788,-76.5499437776136,0.6865955426855923,-1.3360485611359034,FRANKFORD,True,False
2014-10-04 15:30:00,2014-10-04,2014,10,4,4D,AGG. ASSAULT,39.333623816228,-76.6373794818993,0.6865012423340355,-1.337574602059489,HAMPDEN,False,True
2014-10-04 16:35:00,2014-10-04,2014,10,4,4C,AGG. ASSAULT,39.3293284840195,-76.6981668639561,0.6864262746445303,-1.3386355420200478,HOWARD PARK,True,False
2014-10-04 19:06:00,2014-10-04,2014,10,4,4B,AGG. ASSAULT,39.3100256118074,-76.648296723757,0.6860893759693374,-1.3377651438751423,MONDAWMIN,True,False
2014-10-04 22:20:00,2014-10-04,2014,10,4,4A,AGG. ASSAULT,39.3638922573664,-76.7086821859384,0.6870295262913468,-1.338819069010546,FALLSTAFF,True,False
2014-10-04 22:36:00,2014-10-04,2014,10,4,4B,AGG. ASSAULT,39.2823651562953,-76.6308235243277,0.6856066099480499,-1.3374601790142433,WASHINGTON VILLAGE/PIGTOWN,True,False
2014-10-04 22:45:00,2014-10-04,2014,10,4,4B,AGG. ASSAULT,39.3236537502648,-76.5443714911151,0.6863272318563368,-1.33595130638964,FRANKFORD,True,False
2014-10-04 23:40:00,2014-10-04,2014,10,4,4C,AGG. ASSAULT,39.2905500449381,-76.619727615543,0.6857494632037758,-1.3372665188724493,DOWNTOWN,False,True
2014-10-05 00:16:00,2014-10-05,2014,10,5,4D,AGG. ASSAULT,39.3237180202064,-76.5747432885023,0.6863283535784277,-1.3364813942537954,BELAIR-EDISON,True,False
2014-10-05 02:23:00,2014-10-05,2014,10,5,4C,AGG. ASSAULT,39.278587329483,-76.6179523940065,0.6855406744316052,-1.337235535411685,SHARP-LEADENHALL,True,False
2014-10-05 02:36:00,2014-10-05,2014,10,5,4B,AGG. ASSAULT,39.3293727808216,-76.6625737439708,0.6864270477695751,-1.3380143248852467,PARK CIRCLE,True,False
2014-10-05 09:10:00,2014-10-05,2014,10,5,4B,AGG. ASSAULT,39.2938235053082,-76.568568076975,0.6858065958651676,-1.3363736164806368,BALTIMORE HIGHLANDS,False,False
2014-10-05 12:00:00,2014-10-05,2014,10,5,4B,AGG. ASSAULT,39.3719737406117,-76.5892655560953,0.687170574782422,-1.3367348556381489,IDLEWOOD,True,False
2014-10-05 12:30:00,2014-10-05,2014,10,5,4D,AGG. ASSAULT,39.3649257369076,-76.5581450722056,0.6870475639120928,-1.3361917007294597,WESTFIELD,False,True
2014-10-05 17:00:00,2014-10-05,2014,10,5,4D,AGG. ASSAULT,39.3098090403466,-76.7078330557037,0.6860855960842807,-1.3388042488921723,FRANKLINTOWN,True,False
2014-10-06 04:00:00,2014-10-06,2014,10,6,4B,AGG. ASSAULT,39.3386155028236,-76.5513713619207,0.6865883637003565,-1.336073477182412,WALTHERSON,True,False
2014-10-06 18:10:00,2014-10-06,2014,10,6,4C,AGG. ASSAULT,39.2883686659158,-76.6513440000449,0.6857113909576027,-1.337818328879584,PENROSE/FAYETTE STREET OUTREACH,True,False
2014-10-06 18:51:00,2014-10-06,2014,10,6,4C,AGG. ASSAULT,39.3316515945382,-76.6957540766301,0.6864668205719694,-1.3385934309370586,HOWARD PARK,True,False
2014-10-06 19:54:00,2014-10-06,2014,10,6,4D,AGG. ASSAULT,39.3105673568376,-76.6739221096973,0.6860988312038208,-1.3382123912318948,WALBROOK,True,False
2014-10-06 23:30:00,2014-10-06,2014,10,6,4A,AGG. ASSAULT,39.2785444564055,-76.6842156328566,0.6855399261552423,-1.338392047102655,IRVINGTON,True,False
2014-10-07 01:30:00,2014-10-07,2014,10,7,4D,AGG. ASSAULT,39.300538022884,-76.5818302379302,0.6859237863045483,-1.3366050848552344,MILTON-MONTFORD,True,False
2014-10-07 21:45:00,2014-10-07,2014,10,7,4A,AGG. ASSAULT,39.2899844826059,-76.6779493499177,0.6857395922789538,-1.3382826798335097,ALLENDALE,True,False
2014-10-07 23:40:00,2014-10-07,2014,10,7,4A,AGG. ASSAULT,39.360243224215,-76.707909510768,0.6869658386483404,-1.3388055832847745,REISTERSTOWN STATION,True,False
2014-10-08 07:00:00,2014-10-08,2014,10,8,4D,AGG. ASSAULT,39.2320499737063,-76.5890340302196,0.6847284443481297,-1.3367308147493142,CURTIS BAY,False,True
2014-10-08 08:30:00,2014-10-08,2014,10,8,4C,AGG. ASSAULT,39.3230720560117,-76.5699407238205,0.6863170793763803,-1.3363975736875575,BELAIR-EDISON,True,False
2014-10-08 19:40:00,2014-10-08,2014,10,8,4C,AGG. ASSAULT,39.3499566732671,-76.6658652660106,0.6867863044656255,-1.338071772782243,CYLBURN,True,False
2014-10-09 10:10:00,2014-10-09,2014,10,9,4D,AGG. ASSAULT,39.3273542781961,-76.6565378405067,0.6863918182527999,-1.3379089784964655,PARK CIRCLE,True,False
2014-10-09 12:13:00,2014-10-09,2014,10,9,4A,AGG. ASSAULT,39.325595040199,-76.5889611949789,0.6863611137574244,-1.3367295435345528,COLDSTREAM HOMESTEAD MONTEBELLO,True,False
2014-10-09 15:05:00,2014-10-09,2014,10,9,4C,AGG. ASSAULT,39.2919007444044,-76.6212949631732,0.6857730373566677,-1.3372938742491196,DOWNTOWN,False,True
2014-10-10 10:37:00,2014-10-10,2014,10,10,4C,AGG. ASSAULT,39.2930993307324,-76.6427132361822,0.6857939566344607,-1.337667693633218,HARLEM PARK,True,False
2014-10-10 10:59:00,2014-10-10,2014,10,10,4C,AGG. ASSAULT,39.3047987266554,-76.6523651745747,0.6859981496138114,-1.3378361517373665,COPPIN HEIGHTS/ASH-CO-EAST,True,False
2014-10-10 19:14:00,2014-10-10,2014,10,10,4A,AGG. ASSAULT,39.2813175379671,-76.5416082738086,0.6855883255589186,-1.3359030791496935,O'DONNELL HEIGHTS,True,False
2014-10-10 23:51:00,2014-10-10,2014,10,10,4A,AGG. ASSAULT,39.2983749065612,-76.6416564661431,0.6858860328026118,-1.3376492495165992,HARLEM PARK,True,False
2014-10-11 02:20:00,2014-10-11,2014,10,11,4B,AGG. ASSAULT,39.2939878248593,-76.5814259953237,0.6858094637823597,-1.3365980294907742,PATTERSON PARK NEIGHBORHOOD,False,True
2014-10-11 14:21:00,2014-10-11,2014,10,11,4D,AGG. ASSAULT,39.2500682269179,-76.6314601876552,0.6850429221921301,-1.3374712908855348,CHERRY HILL,True,False
2014-10-11 14:21:00,2014-10-11,2014,10,11,4B,AGG. ASSAULT,39.2500682269179,-76.6314601876552,0.6850429221921301,-1.3374712908855348,CHERRY HILL,True,False
2014-10-11 14:21:00,2014-10-11,2014,10,11,4C,AGG. ASSAULT,39.2500682269179,-76.6314601876552,0.6850429221921301,-1.3374712908855348,CHERRY HILL,True,False
2014-10-11 18:22:00,2014-10-11,2014,10,11,4B,AGG. ASSAULT,39.3109919828818,-76.6117271538942,0.6861062423263818,-1.3371268844749982,GREENMOUNT WEST,True,False
2014-10-11 18:53:00,2014-10-11,2014,10,11,4A,AGG. ASSAULT,39.2855075344958,-76.6480375143996,0.6856614547939915,-1.3377606198184038,CARROLLTON RIDGE,True,False
